,tweet,label
2992,sometimes i m just sad soppy and gloopy nothing goes well serious stuff as well what else to do but to you know carry on,0
2993,about to sta  book thinking differently families at my school are reading too education,0
2994, pay of rich white snobs via  tcot tpc trump 2016,1
2995,find how to be a woman on the free 31 day selfdevelopment series christianlife,0
2996, you re such a hatred person  a narcissistic is who you are ,1
2997,this moron is leading the us down a path that has so much potential to damage and destroy the world,1
2998, you might be a libtard if libtard sjw liberal politics,1
2999,it s time to end now days of our lives live shyan selah cafenoirproject,1
3000,speak when you are and you will make the best speech you will ever regret,0
3001, mediamisogyny russian interference crosschecking voter suppression outdated system doesn t reflect us,1
3002, excellent analysis this backlash against refugees is the real crisis in europe apostolis fotiadis,1
3003,cant believe its nearly holiday time bigkid just waiting for payday on friday then i can finish shopping and sta packing,0
3004,keep your face to the sunshine and you cannot see the shadow helen keller outside,0
3005, hidden in america is as rampant as blatant racism    ,1
3006,thankyou for all the bihday wishes here s to another year of growth together bihday 5years pix4dteam,0
3007,smooth new year s eve marijuana unleashed at ibooks,1
3008,tyler perry says backlash over his tlc show is reverse racism new york daily news,1
3009,successfully changing the debate gunviolence holdthefloor filibuster thank you again  furious congress vote,0
3010,vellum cards 12 x12 best day set of 25,0
3011, allahsoil the more familiar we become the more difficult it is to stereotype emirati,1
3012,you will fail to succeed,0
3013,it is true socialmedia social instadaily instagram me,0
3014,think  is really tight lipped larry the bookie lol have heard tomorrow they re tipping ken,0
3015, go fuck yo own assholes  dumb mafuckas,1
3016,   and the teapay biher trump movement,1
3017, trophy i have always been one by  educate yourself womenwednesday,1
3018,blacksupremacist  finally gets supremely called out on  maga via ,1
3019,  how do you not know where chancery lane is satnav send you to a lake poorservice infuriated,0
3020, but you didn t come over yesterday i had the drama costume and everything,0
3021, this is one of those proudtobeanamerican moments on hannity  responds to semi retarded ,1
3022,the uk government s new anti semitism definition conflates racism with valid criticism of israel open,1
3023,i m looking forward to speaking and connecting with the strayer university students tonight in phoenix az,0
3024,seeks probe into udtapunjab leak points finger at amarinder aap,0
3025,1 country sofia bulgaria at mixtape5 tonight w  dj   ,0
3026,lv teaching  photography ramodmalaka coolsteps dance danceworkshop matara smile,0
3027, activists want to stop not sure where to begin let us show you how cc,1
3028,orlandoshooting rip to all those connected a deep tragedy gay hompohobic pulse nightclub respect,0
3029,bama alabama is the most st in the south but as long as those ncaa dollars roll in you keep silent on,1
3030,precious memories derive from precious moments afrclothing thisismyera monday grind father summer,0
3031,lilin happy bihday rp 19 000 bihday bihday lilin candle lilinulangtahun,0
3032,clean with the green playa gm godisgood anotherdayanotherblessing life,0
3033, allahsoil hitler fought the battle for noh africa over access to oil teambts,1
3034,obama tells trump and the american people f k you before he leaves but you can t say anything,1
3035,last retro christmasadve for you this year and whilst i do love a good bit of tupperwear i do not want,1
3036,now playing suzanne ciani 4 o clock in the morning on melancholy melancholymusic,0
3037,show us ur taxes it would be a traffic jam going into mexico if dump trump gets elected,0
3038,buffalo school districts boots trump ally over racist comments birdsofafeather resist,1
3039,life is good lap it up rwrunstreak day17 run runner fitness lifeisgood,0
3040,i miss my grandparents grandparents love,0
3041, friday love be the calm in the midst of our storm have a beautiful weekend,0
3042,have to postpone mirror of the witch bc next week there will be shinhye s drama on the list uncontrollably fond too,0
3043,had an amazing week at my mans house now work is done back home to relax then off to see my bestie later perfectday amazing,0
3044,nothing would be more dangerous than to give putinschoice the impression we accept stopracism boycott,1
3045,realhousewives star sheree alleges her neighbors are over pay permit rhoa,1
3046,a giant version of the flag of rebellion sedition and flapping in virginia on i 95n,1
3047,friends and family are the key to happiness love fun,0
3048,green book sundown towns route66 guide a reminder of that faced travellers under us segregation,1
3049,drink drink colorful summer,0
3050,bigot carl paladino  ally wishes obama dead of mad cow disease in 17 trumpproofamerica,1
3051,you might be a libtard if libtard sjw liberal politics,1
3052, fucking di bag notmypresident fucktrump sexualpredator liar incompitent orange delusional divider moron,1
3053, the term works both ways for those of you all too happy to keep bandying it about justsaying,1
3054,it looked easy till my turn rap hiphop rock funny comedy pop kanyewest,0
3055,ugh my parents are fighting again whatthehell prayforus pray,0
3056,good morning ootd wednesdate san nicolas angeles city,0
3057, you forgot small hands orange skin weird hair big teeth sociopath insanity misogynist bigot,1
3058, fewer cookies in a row rows getting smaller and half the cookies only have 2 m ms,0
3059,beautiful morning in stuttga love running personaltrainer fitness training run,0
3060,feeling this way today after great meetings and time with a good friend lovelife ,0
3061,the latest the equality echo thanks to    equality,1
3062, loving the show  think we need a billy elliot moment tears teenagers dance,0
3063,gudmorning phillppines independence day,0
3064,just women empowering each other unstoppable vision mood blessed,0
3065, wohooo pachhyyy congratulations,0
3066, allahsoil all war is violent except perhaps in thailand teambts,1
3067, your comment 5 donation for refugeeswelcome fascists suck kissmyarse,1
3068, i pay 70 bucks for internet and i get 140 up 70 down halodedication grownassman hashtag,0
3069,the historian whitewashing ukraine s past ukraine volodymyrviatrovych history whitewashing jews nazis,1
3070,waiting to meet  group from poland who will experienceusa and dc,0
3071,jeff sessions tries to delete decades of,1
3072,racism is a manmade tool to say we re different when we really aren t equality,1
3073,who pulled his chain stoptalking you sob auspol,1
3074,just saying they would have let a guy fall to the ground and get wailed on for 10 seconds before calling the fight ,1
3075,almost as as dad 5wordtrumplethinskin,1
3076,a sad ghost trying to open a jar of pickles ghost pickles spooky a,0
3077,put on your big girl panties pandy asses,1
3078,is still rooted in our society s attitude towards black women s hair read more from candide uyanze,1
3079,south korea impo price growth yoy 5 1 may vs 7 2 blog silver gold forex,0
3080,actually cried a little at everyone leaving the geordie shore house tonight gonna miss charlotte so much ,0
3081,    classic yet you jewish bastards wonder why you are sooo hated in the world,1
3082, the main stream news media like  was busily covering a small hand misogynist to notice,1
