,tweet,label
18899,so   to see  their growth                      just wanna see them  win,0
7440,  user  user first base coach davey lopes just tossed zach a game ball  nationals   ,0
29673,so   about this  special  offer we have for a  limited  time    sweet  beauty  makeup  deal ,0
13502,you d think  blacklivesmatter would b protesting  plannedparenthood 24 7 but it doesn t fit their   ideology  ,1
28665,you re not very sma if you think i hate all  white males   i hate racism and sexism  that s it  grow a brain  right wingers    p2,1
26322, writingisabadboyfriend but this weekend is all about him packed his fave props laptop  notebooks  etc  scbwifl2016  user  ,0
30271, user strangely silent on the  idiotic   statement  by  user not surprised   twonitwittrumpsuppoers,1
31768,i muted her because if she comes back to say something sma and inconsiderate about me all because she can t learn to love herself    ,0
4747,more than   with new  squeegee    frame from  user  screenprinting  user  bolton  screenprint ,0
8078, user  user  user  user  user  user  user i feel like crying after seeing this    ,0
24164, user  user  user  user  arabs       islamofascist  arabs    ,1
25139,very disheaened today   amnotrocketscientist  ,0
13703,it s no surprise that  trump s chosen  administration is a mere basket of racists  though   hillary is a  liar but    ,1
7520, user  user   sweetie   that s it   your reto to his message is to critique his 2nd language skills     speaks volumes      ,0
13410, vegas is booked   user  user  ,0
28653,not a bad view walking into work this morning       adventureaqua  nj  work  stingray   ,0
26523,i am thankful for fall leaves   thankful  positive     ,0
6365,adele s photo  this picture makes my hea     adele  orlando                              ,0
24107, mountaineering   bull up  you will dominate your bull and you will direct it whatever you want it to do  wh ,0
21289,steak night           out  tuesday  night  dadanddaughter  steaknight  potd    mood  chill  l4l    ,0
22746,how is it that the  user nominated one of the very few candidates that makes voting for  user possible   ,0
6075,i am handsome   i am  positive  affirmation     ,0
23636,  user  salmahayek      sex is not the main element of a    marriage       fashion   style  beauty ,0
20669,happy father s day   legrandsaint  wishes  fathersday   fathersday  perfect  dad    ,0
11666,i love being at  user     ,0
419,euro 2016  bbc pundits make their predictions for france   euros sta today      ,0
18243,be      have  success    in that order  ,0
18445, mentalhealthmonday if you have  health and  hope  you will have everything you need to  enjoy  life and be    ,0
10287,no new hires for police officers      what about all the students that are taking police program in school  where do they go to get jobs   ,0
6652, user watching your fall is going to be exciting  thanks for making american politics fun again     loveableloser  drumpf,0
20987,  friday     it   s making you better     no matter what trials and storms that you faced this week  know that it    ,0
19906,happy friday everyone                           friday    everyone  summer  summeime ,0
22698, user thanks for the follow      mondaymotivation   trading  markets  multilingualtranslations,0
26962, nofilter  family  amazing   finally haha           drink  sheffield ,0
29358,hey   user and i just submitted  drive in  to  user via  this is my 1st ever submission     ,0
3691,may your soul rest in peace father  always remember you in all moments of my life   father s day ,0
5698, user  3  3 listen to my most beautiful best friend   user  singing with her most amazing voice  3  3  3  3 4 ,0
27601,sta your day on a  cute    note by setting a  cuddle alarm    mornings  alarms  cuddling,0
8456,4 days until we meet again            london  summer  holiday  travel  traveling    londoneye  uk    ,0
30034,day 165 surprising day at work  i got promoted to room leader for the 2 3 s                 nervous  youcandothis                 ,0
7533,  father s day  i came close not close enough   bowling   preston   southpo ,0
5681,i am safe   i am  positive  affirmation     ,0
1180,hello friday       hello  euro2016    england  threelions  woysboys,0
25413,wedding planning got me like           engaged  somuch    stressed,0
30984,got me ticket yay          stoneroses   ,0
4016,                     love  instagood  photooftheday top tags  tbt  cute  me  beautiful  followme      ,0
1965,good to see  england  fans  making us all feel proud  sarcasm euro 2016  via  user  disgrace           ,0
26225,does  magnettherapy really work     altwaystoheal  healing  healthy      ,0
3744, its incredibly sad reading people s twitter posts     bad and ignorant that people hate gays muslims  blacks and whites      ,0
25160,ready for last nights show                       dancer  shiplife  travel   ,0
28456, wakeuppeopl3  duck motherfucker  misinformation  conspiracy     motivation,0
30830,can  lighttherapy help with   or  depression      altwaystoheal   healthy is  happy    ,0
19310,realities dub fallacies ceainty transgresses unceain  sehrithoughts  vibes   but it s ok    ,0
24415,gearing up for  user worksop     shorebirds  what will it take   user ,0
22548,how to  conve your  badlife into    lifewith   help of  astrologer ,0
24414,want to send stickers to people also got no one    sedih,0
27525, user  user done      pleasecometola,0
11475,when your character in pathfinder meets their old lover and you freak like a school girl  yep   pathfinder  ,0
11563,  user don t miss our info night for legally blonde     ,0
13636,i am thankful for grandparents   thankful  positive     ,0
31119,what i m after can t be purchased      360lifestyle  spirituality  goddess  healer  holistic  peace  love      ,0
12751,happy fathers day to all our our zen dads  enjoy your special day     fathersday  summer    healthy  zenlife ,0
17162,why do people always sta sentences with  so   its almost as annoying as being tweeted by a  ukip follower ,0
10797, user is  trump what the lds church stands for  who knew    adultery  misogyny  bigotry   incest  pedophilia  ra   ,1
25834,  socks friday  dont ask how am i doing rather ask my    ,0
3512,i am thankful for my best friends   thankful  positive     ,0
29311,   youthday2016 to everyone     i hope you all have  fantastic day   actioncoach  southafrica  greatness  proud ,0
7593,  user the only option for reading at the park on  ghostbusters day               comics  freetime    whoyougonnacall ,0
22257,best wishes to  user  user    ,0
1044,next dining with devika date will be announced this week   ,0
29333,the independent   star trek  actor anton yelchin dies in car crash at age of 27    starek   antonyelchin  ,0
18617,yup  i concur  as do nearly 3 million voters  ,1
17203,pray for the victims in orlando                          prayfororlando  rip  lgbt  love  ,0
20791,beyond excited to see tim allen tonight  he s one of my fav comedians actors  sostoked      ,0
4536,god help human kind help themselves restore whats left of humanity   depressed     hopeful  peace  hopenothate,0
4356,   sunday from  peace  junky  s  kitchen       breakfast is the most beneficial   meal of    ,0
15749, user trump with a teleprompter  very low energy   ,0
28282,any man can be a father  but it takes a special person to be a dad    father s  day,0
24703, longbeach   gorilla simulator  you need to do to adapt to the environment  the need to tear the city  mater ,0
24259,  user just discovered  user an iot  meetup group that meets every month to learn about how businesses are using  iot  excit   ,0
16046, user  user do u even know how that watchlist is created    ur viewing the issues on a very superficial level  ,0
10017,really  dancing in the street  streetdance  tinydancer  kids  saturday    user  user ,0
5753,next month can not come fast enough   user and  user    cantwait         ,0
19548, user we are looking forward to being there this year         ,0
27529,prayers to all the victims of the orlando shooting victims   especially to the lgbt community       tragic,0
4662,  user clearly overoptimistic about learning to  poi with a torn hand  fk u  universe i lov u too    whyme  fb,0
4896,if it makes you    go for it              ,0
28327,   juneteenth  our  annual  celebration of the end of  slavery    ,0
11185,i wanted to be calm   relaxed for my immunologist apt in a few days  now i get to live with more guilt over something that others did  ,0
